login,logout,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,a_q1_t1,a_q1_t2,a_q2_t1,a_q2_t2,a_q3_t1,a_q3_t2,feePercent,paid,drop,studentNumber
3,3,10,5,5,10,7,5,10,5,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0021118031749
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118031377
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0755118022027
3,3,5,2,5,10,2,5,10,10,5,8.3333333333333,4.6666666666667,5,8.3333333333333,4.6666666666667,5,1,0,no,0755117110141
3,3,10,5,7,10,5,5,10,5,5,10,5,5.6666666666667,10,5,5.6666666666667,1,0,no,0010117037115
3,3,10,10,7,10,7,7,10,7,7,10,8,7,10,8,7,1,0,no,0010118031906
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118033749
3,3,7,7,5,10,10,10,10,10,10,9,9,8.3333333333333,9,9,8.3333333333333,1,0,no,0010117090337
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118030718
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040437
3,3,10,10,5,5,7,5,5,10,5,6.6666666666667,9,5,6.6666666666667,9,5,1,0,no,0021118030507
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0571118033441
2,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0531118040265
3,3,10,5,7,10,10,10,10,10,10,10,8.3333333333333,9,10,8.3333333333333,9,1,0,no,0010118030827
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118033001
3,3,2,10,10,10,10,10,10,7,7,7.3333333333333,9,9,7.3333333333333,9,9,1,0,no,0010118033419
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010118030270
3,3,10,5,5,10,5,5,10,10,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0755117080330
3,3,10,5,5,5,5,5,10,5,7,8.3333333333333,5,5.6666666666667,8.3333333333333,5,5.6666666666667,1,0,no,0010118031667
3,2,10,7,5,0,0,0,2,10,5,6,8.5,5,4,5.6666666666667,3.3333333333333,0,0,out,0028118033540
3,2,0,0,0,0,0,0,10,7,5,10,7,5,3.3333333333333,2.3333333333333,1.6666666666667,1,0,no,0020118021609
2,2,0,0,0,10,10,5,10,7,5,10,8.5,5,6.6666666666667,5.6666666666667,3.3333333333333,1,0,no,0531118021221
3,3,10,7,5,10,10,5,10,7,5,10,8,5,10,8,5,1,0,no,0531118022366
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0021118031985
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118010364
3,3,7,10,7,2,7,5,10,10,7,6.3333333333333,9,6.3333333333333,6.3333333333333,9,6.3333333333333,1,0,no,0010118032382
3,3,10,5,7,7,5,7,10,5,7,9,5,7,9,5,7,1,0,no,0010117060998
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117037122
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0021118010771
3,3,10,2,5,10,2,5,10,5,5,10,3,5,10,3,5,1,0,no,0010118031865
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0020118032273
3,3,10,7,7,10,10,10,10,10,10,10,9,9,10,9,9,1,0,no,0010118033144
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0029118031713
3,3,10,5,5,10,5,5,10,5,7,10,5,5.6666666666667,10,5,5.6666666666667,1,0,no,0010118040142
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0021118050148
3,2,7,5,7,0,0,0,10,5,7,8.5,5,7,5.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118031898
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118031213
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027117080063
3,2,0,0,0,10,7,5,10,7,5,10,7,5,6.6666666666667,4.6666666666667,3.3333333333333,1,1,no,0010117070186
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028117061158
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021117060924
3,3,2,10,5,10,10,5,10,10,5,7.3333333333333,10,5,7.3333333333333,10,5,1,0,no,0531118011186
3,3,10,10,7,10,10,7,10,10,10,10,10,8,10,10,8,1,0,no,0010118032981
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0020118010136
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755117070161
3,3,10,10,10,10,10,7,10,10,10,10,10,9,10,10,9,1,0,no,0010118032771
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118021655
3,3,10,5,5,10,5,7,7,5,7,9,5,6.3333333333333,9,5,6.3333333333333,1,0,no,0010118031504
3,3,10,10,5,10,10,5,0,5,5,6.6666666666667,8.3333333333333,5,6.6666666666667,8.3333333333333,5,1,0,no,0021118031733
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0755117110751
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118032687
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0755118040384
3,3,2,7,5,2,5,2,2,5,5,2,5.6666666666667,4,2,5.6666666666667,4,1,0,no,0010117061053
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0531118032500
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010117120297
3,3,10,5,5,7,7,7,10,10,10,9,7.3333333333333,7.3333333333333,9,7.3333333333333,7.3333333333333,0,0,out,0010118033136
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755117100042
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0,0,out,0010118040298
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118031915
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117120296
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118020547
3,3,10,5,5,7,5,5,10,5,5,9,5,5,9,5,5,1,0,no,0010118020576
3,3,10,5,7,10,5,5,10,5,10,10,5,7.3333333333333,10,5,7.3333333333333,1,0,no,0010117091007
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0027118040748
3,3,10,10,5,10,10,5,5,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0592118031864
3,3,7,10,5,7,10,5,10,10,5,8,10,5,8,10,5,1,0,no,0029118033274
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118040280
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0021118021959
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118020588
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755117080850
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028117111159
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0592117080247
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0027117061304
3,3,10,7,7,10,7,10,10,10,10,10,8,9,10,8,9,1,0,no,0010118040500
1,2,0,0,0,10,10,5,10,7,5,10,8.5,5,6.6666666666667,5.6666666666667,3.3333333333333,1,0,no,0010118021528
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0020118010029
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117061398
3,3,10,10,7,10,10,10,7,7,7,9,9,8,9,9,8,1,0,no,0010118030435
3,3,10,5,10,10,5,10,10,5,5,10,5,8.3333333333333,10,5,8.3333333333333,1,0,no,0021118033051
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118031529
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117071641
3,3,10,10,7,7,10,10,10,10,10,9,10,9,9,10,9,1,0,no,0010117110883
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0755118040302
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118032688
3,3,10,7,5,10,10,5,10,7,5,10,8,5,10,8,5,1,0,no,0025118010969
3,2,10,2,5,0,0,0,10,5,5,10,3.5,5,6.6666666666667,2.3333333333333,3.3333333333333,1,0,no,0020118040201
3,3,7,7,7,7,7,7,7,10,10,7,8,8,7,8,8,1,0,no,0010118022284
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118033166
3,3,7,5,2,10,5,5,10,5,5,9,5,4,9,5,4,1,0,no,0531118020203
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0027118040958
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021117100019
3,1,0,0,0,10,5,7,0,0,0,10,5,7,3.3333333333333,1.6666666666667,2.3333333333333,1,0,no,0010117070988
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,0,0,out,0021118050534
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118031759
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0027118040611
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118033605
3,3,10,10,7,7,10,5,7,10,7,8,10,6.3333333333333,8,10,6.3333333333333,1,0,no,0010118033054
3,3,10,10,5,10,5,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0531118050489
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118030886
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0021118033013
3,3,10,7,7,10,7,7,10,10,10,10,8,8,10,8,8,1,0,no,0010118010373
3,3,10,5,7,7,5,7,10,5,7,9,5,7,9,5,7,0,0,drop,0010118021815
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0028118032329
3,3,10,10,10,10,7,7,10,7,7,10,8,8,10,8,8,1,0,no,0010118032964
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0021118010841
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118032454
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0028118032712
2,3,7,5,7,7,5,7,10,5,7,8,5,7,8,5,7,1,0,no,0010118031363
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0027117071338
3,3,10,10,5,10,7,5,10,10,5,10,9,5,10,9,5,1,0,no,0592118060411
3,3,10,10,5,10,10,5,10,7,5,10,9,5,10,9,5,1,0,no,0592118032287
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118033522
3,3,10,7,5,7,7,5,10,7,5,9,7,5,9,7,5,1,0,no,0027118050041
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033169
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0029118031874
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118030236
3,3,10,5,10,10,5,5,10,5,7,10,5,7.3333333333333,10,5,7.3333333333333,1,0,no,0010118033537
3,3,7,5,5,10,7,5,10,7,5,9,6.3333333333333,5,9,6.3333333333333,5,1,0,no,0021117080585
3,3,10,5,7,7,5,7,10,5,10,9,5,8,9,5,8,1,0,no,0010118030030
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117120683
3,3,10,10,10,10,10,10,10,10,7,10,10,9,10,10,9,1,0,no,0010118021640
3,3,10,7,10,10,7,10,10,7,7,10,7,9,10,7,9,1,0,no,0010118033294
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117090449
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118030700
2,3,5,5,5,10,5,5,10,5,5,8.3333333333333,5,5,8.3333333333333,5,5,1,0,no,0755118033251
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118030059
3,3,5,5,7,10,5,10,10,5,10,8.3333333333333,5,9,8.3333333333333,5,9,1,0,no,0010118033724
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118033072
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010117120224
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118030414
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0531118040564
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0010118032680
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118032747
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0027118020208
3,3,7,5,5,10,5,5,10,5,7,9,5,5.6666666666667,9,5,5.6666666666667,1,0,no,0010118040063
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0371117081076
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021118032776
3,3,10,10,5,7,7,5,10,5,5,9,7.3333333333333,5,9,7.3333333333333,5,1,0,no,0025118020730
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0020118020978
3,3,10,10,5,10,2,5,5,5,5,8.3333333333333,5.6666666666667,5,8.3333333333333,5.6666666666667,5,1,0,no,0571118030921
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0021118030548
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118020615
3,3,10,5,7,7,5,5,10,5,10,9,5,7.3333333333333,9,5,7.3333333333333,1,0,no,0010118033026
3,3,2,10,10,10,10,10,10,10,10,7.3333333333333,10,10,7.3333333333333,10,10,1,0,no,0010117120503
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0020118050091
3,3,10,7,7,10,10,7,10,10,7,10,9,7,10,9,7,1.01,0,no,0010117110422
3,3,10,5,7,10,7,7,10,7,7,10,6.3333333333333,7,10,6.3333333333333,7,1,0,no,0010118031807
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021118030479
1,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,0,0,drop,0021117111322
3,2,10,7,5,0,0,0,7,10,5,8.5,8.5,5,5.6666666666667,5.6666666666667,3.3333333333333,1,0,no,0755118021447
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118010022
3,2,10,7,5,0,0,0,5,2,5,7.5,4.5,5,5,3,3.3333333333333,1,0,no,0010117110454
3,3,10,10,5,10,10,5,2,10,5,7.3333333333333,10,5,7.3333333333333,10,5,1,0,no,0755117090807
3,3,10,10,5,10,10,5,10,7,5,10,9,5,10,9,5,1,0,no,0371118030914
3,3,5,5,5,0,7,5,5,5,5,3.3333333333333,5.6666666666667,5,3.3333333333333,5.6666666666667,5,1,0,no,0027117072386
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0029118032175
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118010380
3,3,10,7,5,5,10,5,10,10,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0027118031210
3,3,7,5,5,10,10,5,10,10,5,9,8.3333333333333,5,9,8.3333333333333,5,1,0,no,0531118032513
2,3,10,5,5,7,10,5,10,10,5,9,8.3333333333333,5,9,8.3333333333333,5,1,0,no,0571117120250
3,3,10,10,10,10,10,7,10,10,10,10,10,9,10,10,9,1,0,no,0010118040159
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0592118031803
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118032548
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118032569
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0571118032377
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118033469
3,2,0,0,0,10,5,7,10,5,5,10,5,6,6.6666666666667,3.3333333333333,4,1,0,no,0010117072733
3,3,10,10,5,10,10,5,5,7,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0020118030047
3,3,7,5,7,10,5,7,10,5,10,9,5,8,9,5,8,1,0,no,0010118021525
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118032291
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755117120291
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010117120558
1,3,7,7,5,7,7,5,10,10,5,8,8,5,8,8,5,1,0,no,0592118033192
2,1,10,7,5,0,0,0,0,0,0,10,7,5,3.3333333333333,2.3333333333333,1.6666666666667,0,0,out,0028117121328
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118032850
3,2,10,7,5,10,7,5,0,0,0,10,7,5,6.6666666666667,4.6666666666667,3.3333333333333,0,0,drop,0021117110877
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010118030214
3,2,10,5,7,10,5,10,0,0,0,10,5,8.5,6.6666666666667,3.3333333333333,5.6666666666667,1,0,no,0010118020386
3,3,7,7,7,7,10,7,10,10,10,8,9,8,8,9,8,1,0,no,0010118022390
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118030710
3,3,7,2,5,7,2,5,10,10,10,8,4.6666666666667,6.6666666666667,8,4.6666666666667,6.6666666666667,1,0,no,0010117091354
3,3,10,7,7,10,10,10,10,10,7,10,9,8,10,9,8,1,0,no,0010118030013
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0021118030087
3,3,10,10,5,10,10,5,10,5,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021117110373
3,3,2,5,7,7,5,7,7,5,7,5.3333333333333,5,7,5.3333333333333,5,7,1,0,no,0010118031632
3,3,10,10,5,10,5,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0592117120786
3,3,10,7,5,10,5,5,7,5,5,9,5.6666666666667,5,9,5.6666666666667,5,1,0,no,0021118030514
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118040272
3,2,0,0,0,10,7,5,7,5,5,8.5,6,5,5.6666666666667,4,3.3333333333333,1,0,no,0531118032889
3,3,5,7,7,5,10,10,5,10,10,5,9,9,5,9,9,1,0,no,0010118031258
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118033101
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0020118020217
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0020117100919
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118032597
3,3,10,5,5,10,7,5,10,10,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0028118033714
3,3,10,2,5,10,5,5,10,5,5,10,4,5,10,4,5,1,0,no,0020118021084
3,3,10,7,5,10,5,5,10,5,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0531118011350
3,3,10,5,5,10,5,7,10,5,10,10,5,7.3333333333333,10,5,7.3333333333333,0,0,out,0010118010035
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029117110470
3,3,10,10,10,10,7,7,10,10,10,10,9,9,10,9,9,1,0,no,0010118032177
0,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,0,0,drop,0021117111522
3,2,10,5,10,10,5,10,0,0,0,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0010118033361
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118020022
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118021091
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118032031
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118031032
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118030384
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,0,0,out,0010118040676
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118030893
3,3,10,5,10,10,5,10,7,5,10,9,5,10,9,5,10,1,0,no,0010118010095
3,3,5,5,5,5,7,5,5,5,5,5,5.6666666666667,5,5,5.6666666666667,5,1,0,no,0027118060215
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118031095
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118010511
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118030187
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0021118030868
3,2,10,7,7,10,5,7,0,0,0,10,6,7,6.6666666666667,4,4.6666666666667,1,0,no,0010118030654
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0592118010346
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117110741
3,3,10,10,7,10,10,7,10,10,10,10,10,8,10,10,8,1,0,no,0028118020599
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0755118030172
3,3,10,5,5,10,5,5,10,10,10,10,6.6666666666667,6.6666666666667,10,6.6666666666667,6.6666666666667,1,0,no,0010118040937
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0027118040304
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118020641
3,3,10,7,5,10,10,5,10,7,5,10,8,5,10,8,5,1,0,no,0021118040369
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118030091
3,3,10,5,5,10,5,10,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,0,0,drop,0010118021083
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118032910
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118030707
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118030702
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117122048
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118032404
3,3,7,10,5,7,7,5,7,5,5,7,7.3333333333333,5,7,7.3333333333333,5,0,0,out,0027118020347
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021118020230
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0029118050117
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118050498
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118033080
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0571118050514
3,3,10,10,7,10,7,7,10,7,7,10,8,7,10,8,7,1,0,no,0010117100721
3,3,5,7,5,0,10,5,0,10,5,1.6666666666667,9,5,1.6666666666667,9,5,1,0,no,0020118050620
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118031510
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0023118020082
3,3,10,7,5,10,7,7,10,7,5,10,7,5.6666666666667,10,7,5.6666666666667,1,0,no,0010118032533
3,2,10,5,10,0,0,0,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0010117091842
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118030659
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0010118032466
3,3,10,5,7,7,5,7,10,5,10,9,5,8,9,5,8,0,0,out,0010118031971
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0108888001185
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0021118032526
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1.13,0,no,0028118033180
3,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755118030106
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118022376
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118033338
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020117120541
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020118010005
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118050439
3,3,0,0,0,10,5,10,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0010118032839
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0021117110427
3,3,7,5,5,10,5,5,10,5,5,9,5,5,9,5,5,1,0,no,0010117120606
2,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0,0,drop,0021117101923
3,3,10,7,5,10,10,5,7,10,5,9,9,5,9,9,5,1,0,no,0020118032961
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118032661
3,3,10,7,5,7,10,5,10,7,5,9,8,5,9,8,5,1,0,no,0023118030777
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0571118040530
3,3,10,7,5,10,10,5,10,7,5,10,8,5,10,8,5,1,0,no,0020118021741
3,2,0,0,0,7,5,5,7,5,2,7,5,3.5,4.6666666666667,3.3333333333333,2.3333333333333,1,0,no,0108888001213
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0020117110453
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0027118010032
3,2,0,0,0,10,5,10,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0010118033644
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0571118031142
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0029118032406
3,3,10,7,5,10,5,5,10,5,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0021118050431
